SYS,seg_id,set_id,metric,score
Pointer-Generator,404f859482d47c127868964a9a39d1a7645dd2e9,288,ensemble,82.83624980669828
Pointer-Generator,4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,327,ensemble,80.9137973246579
Pointer-Generator,5139ccfabee55ddb83e7937f5802c0a67aee8975,365,ensemble,83.30545650774276
Pointer-Generator,88c2481234e763c9bbc68d0ab1be1d2375c1349a,580,ensemble,82.8490544092125
Pointer-Generator,a02e362c5b8f049848ce718b37b96117485461cf,677,ensemble,86.75240602122214
Pointer-Generator,b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,748,ensemble,81.58453873693651
Pointer-Generator,b8b6e729fff27c4eef87887e61d3448de9c063f6,775,ensemble,77.2035772478755
Pointer-Generator,bcdb32ae644040a721da880fff9c1d502048cd8b,790,ensemble,85.4337415188691
Pointer-Generator,c05bda9b387ec8ae43803170b6f59b4b82505db9,804,ensemble,81.49386257775872
Pointer-Generator,d75b043ebefc3098aea84d92bb8bec0f509b1563,892,ensemble,89.1229887168406
Pointer-Generator,e2bccd4dec93c9bb7b327827dae004c2d494ec31,933,ensemble,74.43237731179094
Pointer-Generator,e49792c337d3f4c13e22f710efa44cf6a4e59aba,940,ensemble,80.51850593815593
Pointer-Generator,fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,1065,ensemble,79.76145970207793
Pointer-Generator,02c955067d00f38b6978b805d5a8701a787f78ac,1193,ensemble,87.35087093858145
Pointer-Generator,03e271b4305517e02c9ead82d57327d32b99102e,1253,ensemble,79.50837753842744
Pointer-Generator,051db270afc32571a08c15124330efe89d80fea8,1310,ensemble,86.56439629433739
Pointer-Generator,0783c68a744df6afa009d16e72709f2b4d90dea1,1423,ensemble,85.62521294135769
Pointer-Generator,096e418a953af86df0d1560bec95bc7bfee2e34b,1507,ensemble,81.55130501190516
Pointer-Generator,0cd10ad50ceef529d96a255ed12ac9cd001ba9db,1631,ensemble,84.59589245293998
Pointer-Generator,0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,1633,ensemble,85.29134489793667
Pointer-Generator,0f0789390d67698283cc87b2e046b5c5cd77edb7,1728,ensemble,80.52185953408767
Pointer-Generator,130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,1891,ensemble,85.88085531957645
Pointer-Generator,14c813567696f4e63a39993c09d4edb454036179,1957,ensemble,81.34775751259129
Pointer-Generator,155754e1f2bc83f6836af78703edd4d00f19f381,1988,ensemble,76.59565785781463
Pointer-Generator,1747dcd6a007ee97954b6b10cde549bf82f6a4eb,2067,ensemble,85.66225235411905
Pointer-Generator,1749a22e2b6facaa057213cb9b33261b319bbd2b,2068,ensemble,82.9946261330766
Pointer-Generator,18243373494a1722ddcd162ec67b63dd749633ab,2113,ensemble,80.41264097847301
Pointer-Generator,207df192edc1836250b69d1bc5b9e6a38206eb78,2436,ensemble,83.80928429642748
Pointer-Generator,2377095dda83df778e34304b7a09813808105d3b,2544,ensemble,84.25016938022368
Pointer-Generator,23e8c1d71474d239aa9ae37b9a05031b0054b8ce,2559,ensemble,84.18716005145836
Pointer-Generator,26e4e19d945cedcb489f28808c730658139c9415,2672,ensemble,80.64630463868409
Pointer-Generator,2a48112ddee712f2364f128076cb2db555a043b1,2802,ensemble,83.920134389712
Pointer-Generator,2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,2829,ensemble,84.27930188471196
Pointer-Generator,2c37d44d03ce2e91310339d884d33ee5aabf9abc,2890,ensemble,83.29363280415059
Pointer-Generator,2c6695b438980783754f7db28129ec2fbb3e6e21,2902,ensemble,81.92989054359474
Pointer-Generator,2cf8c2d1d2ceb1980249f77e703f9039e63799d0,2925,ensemble,81.94710044913917
Pointer-Generator,2cfc33d01364162579f46b2764914a03a29453ce,2926,ensemble,79.4014784382236
Pointer-Generator,2feca9acf532e33f1ab7442c442c8e19787d8d7b,3046,ensemble,84.81598953322943
Pointer-Generator,31114653cd606fd3f4b1035f98dedd71f8282cd2,3098,ensemble,81.6618282289183
Pointer-Generator,36352fd1c61fd0c593ee7b84cbe213aa9b444439,3288,ensemble,85.19372337966213
Pointer-Generator,3785743303ddb8b594be7c449a37458b99e83812,3338,ensemble,79.95350992021578
Pointer-Generator,3ba3bde4a1440134bb38ec22ba50db59986b544c,3523,ensemble,78.08549697675298
Pointer-Generator,4001b252a072ac149c70840b22299cc6cfab3bae,3727,ensemble,86.69765629208925
Pointer-Generator,46609841ffd23e9c22d1507edf7b176ecc4d834f,3978,ensemble,83.23331668858773
Pointer-Generator,4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,4135,ensemble,80.95112829489764
