SYS,seg_id,set_id,metric,score
Lead-3,404f859482d47c127868964a9a39d1a7645dd2e9,288,BLEURT,-0.09017504751682281
Lead-3,4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,327,BLEURT,-0.08900757133960724
Lead-3,5139ccfabee55ddb83e7937f5802c0a67aee8975,365,BLEURT,0.11970560252666473
Lead-3,88c2481234e763c9bbc68d0ab1be1d2375c1349a,580,BLEURT,0.2204452008008957
Lead-3,a02e362c5b8f049848ce718b37b96117485461cf,677,BLEURT,0.08636589348316193
Lead-3,b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,748,BLEURT,0.04506121575832367
Lead-3,b8b6e729fff27c4eef87887e61d3448de9c063f6,775,BLEURT,-0.08217425644397736
Lead-3,bcdb32ae644040a721da880fff9c1d502048cd8b,790,BLEURT,-0.002565220929682255
Lead-3,c05bda9b387ec8ae43803170b6f59b4b82505db9,804,BLEURT,0.019601747393608093
Lead-3,d75b043ebefc3098aea84d92bb8bec0f509b1563,892,BLEURT,0.12021593749523163
Lead-3,e2bccd4dec93c9bb7b327827dae004c2d494ec31,933,BLEURT,-0.12450577318668365
Lead-3,e49792c337d3f4c13e22f710efa44cf6a4e59aba,940,BLEURT,-0.08368058502674103
Lead-3,fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,1065,BLEURT,0.1999758630990982
Lead-3,02c955067d00f38b6978b805d5a8701a787f78ac,1193,BLEURT,0.1225203424692154
Lead-3,03e271b4305517e02c9ead82d57327d32b99102e,1253,BLEURT,-0.05983392894268036
Lead-3,051db270afc32571a08c15124330efe89d80fea8,1310,BLEURT,0.12937580049037933
Lead-3,0783c68a744df6afa009d16e72709f2b4d90dea1,1423,BLEURT,0.2849121391773224
Lead-3,096e418a953af86df0d1560bec95bc7bfee2e34b,1507,BLEURT,-0.02089427411556244
Lead-3,0cd10ad50ceef529d96a255ed12ac9cd001ba9db,1631,BLEURT,0.09887312352657318
Lead-3,0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,1633,BLEURT,0.17901749908924103
Lead-3,0f0789390d67698283cc87b2e046b5c5cd77edb7,1728,BLEURT,-0.023200049996376038
Lead-3,130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,1891,BLEURT,0.005882753990590572
Lead-3,14c813567696f4e63a39993c09d4edb454036179,1957,BLEURT,0.042844489216804504
Lead-3,155754e1f2bc83f6836af78703edd4d00f19f381,1988,BLEURT,-0.41818884015083313
Lead-3,1747dcd6a007ee97954b6b10cde549bf82f6a4eb,2067,BLEURT,0.07145784795284271
Lead-3,1749a22e2b6facaa057213cb9b33261b319bbd2b,2068,BLEURT,0.09199483692646027
Lead-3,18243373494a1722ddcd162ec67b63dd749633ab,2113,BLEURT,0.06105749309062958
Lead-3,207df192edc1836250b69d1bc5b9e6a38206eb78,2436,BLEURT,0.1418350785970688
Lead-3,2377095dda83df778e34304b7a09813808105d3b,2544,BLEURT,-0.05729569494724274
Lead-3,23e8c1d71474d239aa9ae37b9a05031b0054b8ce,2559,BLEURT,0.297099769115448
Lead-3,26e4e19d945cedcb489f28808c730658139c9415,2672,BLEURT,0.10489802062511444
Lead-3,2a48112ddee712f2364f128076cb2db555a043b1,2802,BLEURT,0.07525657117366791
Lead-3,2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,2829,BLEURT,0.3226286768913269
Lead-3,2c37d44d03ce2e91310339d884d33ee5aabf9abc,2890,BLEURT,0.039128825068473816
Lead-3,2c6695b438980783754f7db28129ec2fbb3e6e21,2902,BLEURT,0.2637730836868286
Lead-3,2cf8c2d1d2ceb1980249f77e703f9039e63799d0,2925,BLEURT,-0.18985076248645782
Lead-3,2cfc33d01364162579f46b2764914a03a29453ce,2926,BLEURT,-0.3278314173221588
Lead-3,2feca9acf532e33f1ab7442c442c8e19787d8d7b,3046,BLEURT,-0.028243526816368103
Lead-3,31114653cd606fd3f4b1035f98dedd71f8282cd2,3098,BLEURT,0.04464064538478851
Lead-3,36352fd1c61fd0c593ee7b84cbe213aa9b444439,3288,BLEURT,0.14977829158306122
Lead-3,3785743303ddb8b594be7c449a37458b99e83812,3338,BLEURT,-0.042592957615852356
Lead-3,3ba3bde4a1440134bb38ec22ba50db59986b544c,3523,BLEURT,-0.009048954583704472
Lead-3,4001b252a072ac149c70840b22299cc6cfab3bae,3727,BLEURT,0.061827704310417175
Lead-3,46609841ffd23e9c22d1507edf7b176ecc4d834f,3978,BLEURT,0.09449721872806549
Lead-3,4a593dc4c7e0b4d09bfdc66bb315c47b54eb15df,4135,BLEURT,0.033243611454963684
Lead-3,4e0de0ec6d5b9df174f54d03158de8f30aac861f,4299,BLEURT,-0.2557598650455475
Lead-3,4f3b35b540ba05f0f82d71a694ec23dde4dc3e01,4340,BLEURT,0.17432518303394318
Lead-3,4fb64a2298e18626db776fccf834be87388827e0,4356,BLEURT,0.0036800941452383995
Lead-3,54b857a66cbd8473d6732e5da52d48612e636a37,4573,BLEURT,0.013816817663609982
Lead-3,5be0a9584b051175d9f4842a143b76385335d96a,4902,BLEURT,0.033678218722343445
Lead-3,632cfdb03aacd90a34a470f6a70b47eee62ec5f0,5202,BLEURT,0.04925103485584259
Lead-3,6372eff07fd3d6f578f90d6115e01747edccc095,5218,BLEURT,-0.16433335840702057
Lead-3,6721edf88c95f480a4db2c63649dbb03736aeadf,5369,BLEURT,0.03007502853870392
Lead-3,6c1341bedf92a304318545fbf1aad88651de7909,5558,BLEURT,-0.07411928474903107
Lead-3,6f027d030f9ca86446dc893f1d10ced4c9a3561f,5687,BLEURT,-0.2109719067811966
Lead-3,7cba80e83b222801fed8d6f96e8c0aa381c54b28,6221,BLEURT,-0.2218235284090042
Lead-3,801763443e6c73e3857039f2223798b2b58bef19,6339,BLEURT,0.1068614274263382
Lead-3,808a439a5d83fc47baaea934c8779a7ebc62470d,6356,BLEURT,-0.3024432063102722
Lead-3,81bd721b16cad47dfd8d24baca5b30b006291db2,6403,BLEURT,-0.24620936810970306
Lead-3,8764fb95bfad8ee849274873a92fb8d6b400eee2,6611,BLEURT,-0.22928686439990997
Lead-3,8847383b72167c3f3dd2161b5b091b580c8f4da7,6652,BLEURT,-0.017170622944831848
Lead-3,8b51a10370a1219137e231192e65b9cd52238ea6,6783,BLEURT,-0.5907943248748779
Lead-3,8b59fa7715418c4bcc0d50e3caeb239129de453e,6786,BLEURT,0.17296166718006134
Lead-3,8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,6802,BLEURT,0.1606275588274002
Lead-3,8e6c8aec6808f66ed0342e128a4e146f3ecd627d,6910,BLEURT,0.1437242478132248
Lead-3,97bbda7ec22a736cd174b51513c72a6372d13d35,7280,BLEURT,-0.056839510798454285
Lead-3,998cb27197db1fd299aff3322ac041ba4bf1148f,7348,BLEURT,-0.2962894141674042
Lead-3,9afda3cde191a883d8c166ceb5765eb53205d8f4,7415,BLEURT,-0.06109519302845001
Lead-3,9b1af0f993d78353ebd56a1b180e882e751527b3,7418,BLEURT,0.15357829630374908
Lead-3,9b5a04b9879fe716a2dcd66dd331f99534603c16,7434,BLEURT,0.039509519934654236
Lead-3,9beaaf73e4517d5bf1bc284f386485d571da96cf,7449,BLEURT,0.050527915358543396
Lead-3,9d0fcbd873927674d12aafce4ae7754fd591d4e2,7501,BLEURT,0.1016065925359726
Lead-3,a3b6201aca77b5bdaa5df02d6acee2be66233237,7770,BLEURT,-0.003144160844385624
Lead-3,b1f6faac3f406edca1e0cad8cce1319c83e62605,8333,BLEURT,0.01814393699169159
Lead-3,b255397ee863bd8faf9def57c0f76769153d905e,8349,BLEURT,0.12575401365756989
Lead-3,b5925c1a02fa9a8f6b1d5ad764c19a732deac0df,8486,BLEURT,0.07767103612422943
Lead-3,b5bc2ae78441e4ac08fb01823d5fc0f1627c3166,8494,BLEURT,-0.29856765270233154
Lead-3,bd4684a0f5af5dd6ac88d2fb50f902bd7f10217b,8790,BLEURT,0.017576023936271667
Lead-3,c16c9fa34ccae7e2b9e29c3988ccb74974c4b3c0,8973,BLEURT,0.07686690986156464
Lead-3,c50d33e9749e7bb484d9b69c4f5fca35a3a50cb5,9106,BLEURT,0.0709562748670578
Lead-3,c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,9168,BLEURT,0.14354519546031952
Lead-3,cf4ba8f94f2dd5604eb8f8a4e655c10cf0996365,9546,BLEURT,0.1862078756093979
Lead-3,d296270ab4a4cf20f2d9c1aae7514687806f2b35,9685,BLEURT,0.07789291441440582
Lead-3,d3c9ce137ba24a69253508b3416630465c050ae4,9729,BLEURT,-0.043092891573905945
Lead-3,d680ebcdcd59fd5ee9b602a06bcd5230c212835b,9847,BLEURT,0.07710824906826019
Lead-3,d83b82a9cd504218e604616be3f3c3928e3428b8,9910,BLEURT,0.12214495241641998
Lead-3,d89de9c2a76f2665560becfe5d761a4fc62b9926,9921,BLEURT,-0.4507175087928772
